"timestamp","date","year","doy","hr","doy_h","precip.cm","lag.precip","water.depth"
2019-08-04 15:00:00,2019-08-04,2019,216,15,216.15,0,0,-11.582954
2019-08-04 16:00:00,2019-08-04,2019,216,16,216.16,0,0,-11.338226
2019-08-04 17:00:00,2019-08-04,2019,216,17,216.17,0,0,-11.470787
2019-08-04 18:00:00,2019-08-04,2019,216,18,216.18,0,0,-11.195468
2019-08-04 19:00:00,2019-08-04,2019,216,19,216.19,0,0,-11.195468
2019-08-04 20:00:00,2019-08-04,2019,216,20,216.2,0,0,-11.15468
2019-08-04 21:00:00,2019-08-04,2019,216,21,216.21,0,0,-10.858967
2019-08-04 22:00:00,2019-08-04,2019,216,22,216.22,0,0,-10.563254
2019-08-04 23:00:00,2019-08-04,2019,216,23,216.23,0,0,-10.491875
2019-08-05,2019-08-05,2019,217,0,217,0,0,-10.328723
2019-08-05 01:00:00,2019-08-05,2019,217,1,217.01,0,0,-10.389905
2019-08-05 02:00:00,2019-08-05,2019,217,2,217.02,0,0,-10.226753
2019-08-05 03:00:00,2019-08-05,2019,217,3,217.03,0,0,-10.145177
2019-08-05 04:00:00,2019-08-05,2019,217,4,217.04,0,0,-10.13498
2019-08-05 05:00:00,2019-08-05,2019,217,5,217.05,0,0,-10.502072
2019-08-05 06:00:00,2019-08-05,2019,217,6,217.06,0,0,-10.23695
2019-08-05 07:00:00,2019-08-05,2019,217,7,217.07,0,0,-10.114586
2019-08-05 08:00:00,2019-08-05,2019,217,8,217.08,0,0,-10.012616
2019-08-05 09:00:00,2019-08-05,2019,217,9,217.09,0,0,-10.155374
2019-08-05 10:00:00,2019-08-05,2019,217,10,217.1,0,0,-10.553057
2019-08-05 11:00:00,2019-08-05,2019,217,11,217.11,0,0,-11.185271
2019-08-05 12:00:00,2019-08-05,2019,217,12,217.12,0,0,-11.164877
2019-08-05 13:00:00,2019-08-05,2019,217,13,217.13,0,0,-11.582954
2019-08-05 14:00:00,2019-08-05,2019,217,14,217.14,0,0,-11.919455
2019-08-05 15:00:00,2019-08-05,2019,217,15,217.15,0,0,-11.858273
2019-08-05 16:00:00,2019-08-05,2019,217,16,217.16,0,0,-11.827682
2019-08-05 17:00:00,2019-08-05,2019,217,17,217.17,0,0,-11.623742
2019-08-05 18:00:00,2019-08-05,2019,217,18,217.18,0,0,-11.644136
2019-08-05 19:00:00,2019-08-05,2019,217,19,217.19,0,0,-11.7665
2019-08-05 20:00:00,2019-08-05,2019,217,20,217.2,0,0,-11.46059
2019-08-05 21:00:00,2019-08-05,2019,217,21,217.21,0,0,-11.450393
2019-08-05 22:00:00,2019-08-05,2019,217,22,217.22,0,0,-11.073104
2019-08-05 23:00:00,2019-08-05,2019,217,23,217.23,0,0,-11.134286
2019-08-06,2019-08-06,2019,218,0,218,0,0,-11.185271
2019-08-06 01:00:00,2019-08-06,2019,218,1,218.01,0,0,-11.083301
2019-08-06 02:00:00,2019-08-06,2019,218,2,218.02,0,0,-10.940543
2019-08-06 03:00:00,2019-08-06,2019,218,3,218.03,0,0,-11.226059
2019-08-06 04:00:00,2019-08-06,2019,218,4,218.04,0,0,-10.95074
2019-08-06 05:00:00,2019-08-06,2019,218,5,218.05,0,0,-10.84877
2019-08-06 06:00:00,2019-08-06,2019,218,6,218.06,0,0,-10.889558
2019-08-06 07:00:00,2019-08-06,2019,218,7,218.07,0,0,-11.001725
2019-08-06 08:00:00,2019-08-06,2019,218,8,218.08,0,0,-10.991528
2019-08-06 09:00:00,2019-08-06,2019,218,9,218.09,0,0,-11.328029
2019-08-06 10:00:00,2019-08-06,2019,218,10,218.1,0,0,-11.389211
2019-08-06 11:00:00,2019-08-06,2019,218,11,218.11,0,0,-11.746106
2019-08-06 12:00:00,2019-08-06,2019,218,12,218.12,0,0,-12.021425
2019-08-06 13:00:00,2019-08-06,2019,218,13,218.13,0,0,-12.347729
2019-08-06 14:00:00,2019-08-06,2019,218,14,218.14,0,0,-12.317138
2019-08-06 15:00:00,2019-08-06,2019,218,15,218.15,0,0,-12.531275
2019-08-06 16:00:00,2019-08-06,2019,218,16,218.16,0,0,-12.153986
2019-08-06 17:00:00,2019-08-06,2019,218,17,218.17,0,0,-12.521078
2019-08-06 18:00:00,2019-08-06,2019,218,18,218.18,0,0,-12.419108
2019-08-06 19:00:00,2019-08-06,2019,218,19,218.19,0,0,-12.439502
2019-08-06 20:00:00,2019-08-06,2019,218,20,218.2,0,0,-11.848076
2019-08-06 21:00:00,2019-08-06,2019,218,21,218.21,0,0,-11.950046
2019-08-06 22:00:00,2019-08-06,2019,218,22,218.22,0,0,-11.939849
2019-08-06 23:00:00,2019-08-06,2019,218,23,218.23,0,0,-11.909258
2019-08-07,2019-08-07,2019,219,0,219,0,0,-11.756303
2019-08-07 01:00:00,2019-08-07,2019,219,1,219.01,0,0,-11.786894
2019-08-07 02:00:00,2019-08-07,2019,219,2,219.02,0,0,-11.746106
2019-08-07 03:00:00,2019-08-07,2019,219,3,219.03,0,0,-11.705318
2019-08-07 04:00:00,2019-08-07,2019,219,4,219.04,0,0,-11.593151
2019-08-07 05:00:00,2019-08-07,2019,219,5,219.05,0,0,-11.480984
2019-08-07 06:00:00,2019-08-07,2019,219,6,219.06,0,0,-11.501378
2019-08-07 07:00:00,2019-08-07,2019,219,7,219.07,0,0,-11.368817
2019-08-07 08:00:00,2019-08-07,2019,219,8,219.08,0,0,-11.338226
2019-08-07 09:00:00,2019-08-07,2019,219,9,219.09,0,0,-11.440196
2019-08-07 10:00:00,2019-08-07,2019,219,10,219.1,0,0,-11.521772
2019-08-07 11:00:00,2019-08-07,2019,219,11,219.11,0,0,-11.786894
2019-08-07 12:00:00,2019-08-07,2019,219,12,219.12,0,0,-12.011228
2019-08-07 13:00:00,2019-08-07,2019,219,13,219.13,0,0,-12.184577
2019-08-07 14:00:00,2019-08-07,2019,219,14,219.14,0,0,-12.704624
2019-08-07 15:00:00,2019-08-07,2019,219,15,219.15,0,0,-12.725018
2019-08-07 16:00:00,2019-08-07,2019,219,16,219.16,0,0,-12.714821
2019-08-07 17:00:00,2019-08-07,2019,219,17,219.17,0,0,-12.521078
2019-08-07 18:00:00,2019-08-07,2019,219,18,219.18,0,0,-12.408911
2019-08-07 19:00:00,2019-08-07,2019,219,19,219.19,0.3556,0,-12.408911
2019-08-07 20:00:00,2019-08-07,2019,219,20,219.2,0.2794,0.3556,-12.694427
2019-08-07 21:00:00,2019-08-07,2019,219,21,219.21,0,0.2794,-12.164183
2019-08-07 22:00:00,2019-08-07,2019,219,22,219.22,0,0,-11.429999
2019-08-07 23:00:00,2019-08-07,2019,219,23,219.23,0,0,-11.297438
2019-08-08,2019-08-08,2019,220,0,220,0,0,-11.144483
2019-08-08 01:00:00,2019-08-08,2019,220,1,220.01,0,0,-11.338226
2019-08-08 02:00:00,2019-08-08,2019,220,2,220.02,0,0,-11.409605
2019-08-08 03:00:00,2019-08-08,2019,220,3,220.03,0,0,-11.103695
2019-08-08 04:00:00,2019-08-08,2019,220,4,220.04,0,0,-11.062907
2019-08-08 05:00:00,2019-08-08,2019,220,5,220.05,0,0,-10.787588
2019-08-08 06:00:00,2019-08-08,2019,220,6,220.06,0,0,-10.807982
2019-08-08 07:00:00,2019-08-08,2019,220,7,220.07,0.0508,0,-10.807982
2019-08-08 08:00:00,2019-08-08,2019,220,8,220.08,0.3048,0.0508,-10.64483
2019-08-08 09:00:00,2019-08-08,2019,220,9,220.09,0,0.3048,-10.695815
2019-08-08 10:00:00,2019-08-08,2019,220,10,220.1,0,0,-9.074492
2019-08-08 11:00:00,2019-08-08,2019,220,11,220.11,0,0,-9.094886
2019-08-08 12:00:00,2019-08-08,2019,220,12,220.12,0,0,-9.105083
2019-08-08 13:00:00,2019-08-08,2019,220,13,220.13,0.1016,0,-9.21725
2019-08-08 14:00:00,2019-08-08,2019,220,14,220.14,0.0762,0.1016,-9.258038
2019-08-08 15:00:00,2019-08-08,2019,220,15,220.15,0,0.0762,-8.758385
2019-08-08 16:00:00,2019-08-08,2019,220,16,220.16,0,0,-8.727794
2019-08-08 17:00:00,2019-08-08,2019,220,17,220.17,0,0,-8.778779
2019-08-08 18:00:00,2019-08-08,2019,220,18,220.18,0,0,-8.850158
2019-08-08 19:00:00,2019-08-08,2019,220,19,220.19,0,0,-9.186659
2019-08-08 20:00:00,2019-08-08,2019,220,20,220.2,0,0,-9.482372
2019-08-08 21:00:00,2019-08-08,2019,220,21,220.21,0,0,-9.42119
2019-08-08 22:00:00,2019-08-08,2019,220,22,220.22,0,0,-9.31922
2019-08-08 23:00:00,2019-08-08,2019,220,23,220.23,0,0,-9.472175
2019-08-09,2019-08-09,2019,221,0,221,0,0,-9.533357
2019-08-09 01:00:00,2019-08-09,2019,221,1,221.01,0,0,-9.390599
2019-08-09 02:00:00,2019-08-09,2019,221,2,221.02,0,0,-9.360008
2019-08-09 03:00:00,2019-08-09,2019,221,3,221.03,0,0,-9.360008
2019-08-09 04:00:00,2019-08-09,2019,221,4,221.04,0,0,-9.400796
2019-08-09 05:00:00,2019-08-09,2019,221,5,221.05,0,0,-9.156068
2019-08-09 06:00:00,2019-08-09,2019,221,6,221.06,0,0,-9.31922
2019-08-09 07:00:00,2019-08-09,2019,221,7,221.07,0,0,-9.247841
2019-08-09 08:00:00,2019-08-09,2019,221,8,221.08,0,0,-9.31922
2019-08-09 09:00:00,2019-08-09,2019,221,9,221.09,0,0,-9.370205
2019-08-09 10:00:00,2019-08-09,2019,221,10,221.1,0,0,-9.390599
2019-08-09 11:00:00,2019-08-09,2019,221,11,221.11,0,0,-9.645524
2019-08-09 12:00:00,2019-08-09,2019,221,12,221.12,0,0,-9.839267
2019-08-09 13:00:00,2019-08-09,2019,221,13,221.13,0,0,-10.196162
2019-08-09 14:00:00,2019-08-09,2019,221,14,221.14,0,0,-10.54286
2019-08-09 15:00:00,2019-08-09,2019,221,15,221.15,0,0,-10.756997
2019-08-09 16:00:00,2019-08-09,2019,221,16,221.16,0,0,-10.624436
2019-08-09 17:00:00,2019-08-09,2019,221,17,221.17,0,0,-10.451087
2019-08-09 18:00:00,2019-08-09,2019,221,18,221.18,0,0,-10.532663
2019-08-09 19:00:00,2019-08-09,2019,221,19,221.19,0,0,-10.512269
2019-08-09 20:00:00,2019-08-09,2019,221,20,221.2,0,0,-10.44089
2019-08-09 21:00:00,2019-08-09,2019,221,21,221.21,0,0,-10.563254
2019-08-09 22:00:00,2019-08-09,2019,221,22,221.22,0,0,-10.277738
2019-08-09 23:00:00,2019-08-09,2019,221,23,221.23,0,0,-10.287935
2019-08-10,2019-08-10,2019,222,0,222,0,0,-10.104389
2019-08-10 01:00:00,2019-08-10,2019,222,1,222.01,0,0,-10.13498
2019-08-10 02:00:00,2019-08-10,2019,222,2,222.02,0,0,-10.196162
2019-08-10 03:00:00,2019-08-10,2019,222,3,222.03,0,0,-10.165571
2019-08-10 04:00:00,2019-08-10,2019,222,4,222.04,0,0,-10.03301
2019-08-10 05:00:00,2019-08-10,2019,222,5,222.05,0,0,-9.941237
2019-08-10 06:00:00,2019-08-10,2019,222,6,222.06,0,0,-10.257344
2019-08-10 07:00:00,2019-08-10,2019,222,7,222.07,0,0,-10.104389
2019-08-10 08:00:00,2019-08-10,2019,222,8,222.08,0,0,-10.104389
2019-08-10 09:00:00,2019-08-10,2019,222,9,222.09,0,0,-10.175768
2019-08-10 10:00:00,2019-08-10,2019,222,10,222.1,0,0,-10.430693
2019-08-10 11:00:00,2019-08-10,2019,222,11,222.11,0,0,-10.706012
2019-08-10 12:00:00,2019-08-10,2019,222,12,222.12,0,0,-11.287241
2019-08-10 13:00:00,2019-08-10,2019,222,13,222.13,0,0,-11.185271
2019-08-10 14:00:00,2019-08-10,2019,222,14,222.14,0,0,-11.409605
2019-08-10 15:00:00,2019-08-10,2019,222,15,222.15,0.5334,0,-11.246453
2019-08-10 16:00:00,2019-08-10,2019,222,16,222.16,0.0254,0.5334,-11.389211
2019-08-10 17:00:00,2019-08-10,2019,222,17,222.17,0,0.0254,-10.328723
2019-08-10 18:00:00,2019-08-10,2019,222,18,222.18,0,0,-10.420496
2019-08-10 19:00:00,2019-08-10,2019,222,19,222.19,0,0,-10.400102
2019-08-10 20:00:00,2019-08-10,2019,222,20,222.2,0,0,-10.175768
2019-08-10 21:00:00,2019-08-10,2019,222,21,222.21,0,0,-10.165571
2019-08-10 22:00:00,2019-08-10,2019,222,22,222.22,0,0,-10.094192
2019-08-10 23:00:00,2019-08-10,2019,222,23,222.23,0,0,-9.982025
2019-08-11,2019-08-11,2019,223,0,223,0,0,-10.175768
2019-08-11 01:00:00,2019-08-11,2019,223,1,223.01,0,0,-10.196162
2019-08-11 02:00:00,2019-08-11,2019,223,2,223.02,0,0,-10.114586
2019-08-11 03:00:00,2019-08-11,2019,223,3,223.03,0,0,-10.247147
2019-08-11 04:00:00,2019-08-11,2019,223,4,223.04,0,0,-9.961631
2019-08-11 05:00:00,2019-08-11,2019,223,5,223.05,0,0,-10.094192
2019-08-11 06:00:00,2019-08-11,2019,223,6,223.06,0,0,-10.13498
2019-08-11 07:00:00,2019-08-11,2019,223,7,223.07,0,0,-10.359314
2019-08-11 08:00:00,2019-08-11,2019,223,8,223.08,0,0,-10.308329
2019-08-11 09:00:00,2019-08-11,2019,223,9,223.09,0,0,-10.23695
2019-08-11 10:00:00,2019-08-11,2019,223,10,223.1,0,0,-10.54286
2019-08-11 11:00:00,2019-08-11,2019,223,11,223.11,0,0,-10.624436
2019-08-11 12:00:00,2019-08-11,2019,223,12,223.12,0,0,-10.960937
2019-08-11 13:00:00,2019-08-11,2019,223,13,223.13,0,0,-10.797785
2019-08-11 14:00:00,2019-08-11,2019,223,14,223.14,0,0,-10.991528
2019-08-11 15:00:00,2019-08-11,2019,223,15,223.15,0,0,-11.226059
2019-08-11 16:00:00,2019-08-11,2019,223,16,223.16,0,0,-11.56256
2019-08-11 17:00:00,2019-08-11,2019,223,17,223.17,0,0,-11.450393
2019-08-11 18:00:00,2019-08-11,2019,223,18,223.18,0,0,-11.582954
2019-08-11 19:00:00,2019-08-11,2019,223,19,223.19,0,0,-11.317832
2019-08-11 20:00:00,2019-08-11,2019,223,20,223.2,0,0,-11.470787
2019-08-11 21:00:00,2019-08-11,2019,223,21,223.21,0,0,-10.95074
2019-08-11 22:00:00,2019-08-11,2019,223,22,223.22,0,0,-11.073104
2019-08-11 23:00:00,2019-08-11,2019,223,23,223.23,0,0,-11.266847
2019-08-12,2019-08-12,2019,224,0,224,0,0,-10.940543
2019-08-12 01:00:00,2019-08-12,2019,224,1,224.01,0,0,-11.175074
2019-08-12 02:00:00,2019-08-12,2019,224,2,224.02,0,0,-11.338226
2019-08-12 03:00:00,2019-08-12,2019,224,3,224.03,0,0,-10.95074
2019-08-12 04:00:00,2019-08-12,2019,224,4,224.04,0,0,-11.144483
2019-08-12 05:00:00,2019-08-12,2019,224,5,224.05,0,0,-10.838573
2019-08-12 06:00:00,2019-08-12,2019,224,6,224.06,0,0,-10.706012
2019-08-12 07:00:00,2019-08-12,2019,224,7,224.07,0,0,-11.062907
2019-08-12 08:00:00,2019-08-12,2019,224,8,224.08,0,0,-11.011922
2019-08-12 09:00:00,2019-08-12,2019,224,9,224.09,0,0,-11.195468
2019-08-12 10:00:00,2019-08-12,2019,224,10,224.1,0,0,-11.511575
2019-08-12 11:00:00,2019-08-12,2019,224,11,224.11,0,0,-11.66453
2019-08-12 12:00:00,2019-08-12,2019,224,12,224.12,0,0,-12.113198
2019-08-12 13:00:00,2019-08-12,2019,224,13,224.13,0,0,-12.245759
2019-08-12 14:00:00,2019-08-12,2019,224,14,224.14,0,0,-12.531275
2019-08-12 15:00:00,2019-08-12,2019,224,15,224.15,0,0,-12.959549
2019-08-12 16:00:00,2019-08-12,2019,224,16,224.16,0,0,-12.663836
2019-08-12 17:00:00,2019-08-12,2019,224,17,224.17,0,0,-12.470093
2019-08-12 18:00:00,2019-08-12,2019,224,18,224.18,0,0,-12.27635
2019-08-12 19:00:00,2019-08-12,2019,224,19,224.19,0,0,-12.408911
2019-08-12 20:00:00,2019-08-12,2019,224,20,224.2,0,0,-12.37832
2019-08-12 21:00:00,2019-08-12,2019,224,21,224.21,0,0,-12.572063
2019-08-12 22:00:00,2019-08-12,2019,224,22,224.22,0,0,-12.388517
2019-08-12 23:00:00,2019-08-12,2019,224,23,224.23,0,0,-12.113198
2019-08-13,2019-08-13,2019,225,0,225,0,0,-11.980637
2019-08-13 01:00:00,2019-08-13,2019,225,1,225.01,0,0,-12.021425
2019-08-13 02:00:00,2019-08-13,2019,225,2,225.02,0,0,-11.878667
2019-08-13 03:00:00,2019-08-13,2019,225,3,225.03,0,0,-11.950046
2019-08-13 04:00:00,2019-08-13,2019,225,4,225.04,0,0,-11.735909
2019-08-13 05:00:00,2019-08-13,2019,225,5,225.05,0,0,-11.613545
2019-08-13 06:00:00,2019-08-13,2019,225,6,225.06,0,0,-11.684924
2019-08-13 07:00:00,2019-08-13,2019,225,7,225.07,0,0,-11.501378
2019-08-13 08:00:00,2019-08-13,2019,225,8,225.08,0,0,-11.786894
2019-08-13 09:00:00,2019-08-13,2019,225,9,225.09,0,0,-11.746106
2019-08-13 10:00:00,2019-08-13,2019,225,10,225.1,0,0,-11.960243
2019-08-13 11:00:00,2019-08-13,2019,225,11,225.11,0,0,-12.296744
2019-08-13 12:00:00,2019-08-13,2019,225,12,225.12,0,0,-12.143789
2019-08-13 13:00:00,2019-08-13,2019,225,13,225.13,0,0,-12.286547
2019-08-13 14:00:00,2019-08-13,2019,225,14,225.14,0,0,-12.735215
2019-08-13 15:00:00,2019-08-13,2019,225,15,225.15,0,0,-12.918761
2019-08-13 16:00:00,2019-08-13,2019,225,16,225.16,0,0,-12.918761
2019-08-13 17:00:00,2019-08-13,2019,225,17,225.17,0,0,-12.918761
2019-08-13 18:00:00,2019-08-13,2019,225,18,225.18,0,0,-13.112504
2019-08-13 19:00:00,2019-08-13,2019,225,19,225.19,0,0,-12.796397
2019-08-13 20:00:00,2019-08-13,2019,225,20,225.2,0,0,-12.68423
2019-08-13 21:00:00,2019-08-13,2019,225,21,225.21,0,0,-12.908564
2019-08-13 22:00:00,2019-08-13,2019,225,22,225.22,0,0,-12.337532
2019-08-13 23:00:00,2019-08-13,2019,225,23,225.23,0,0,-12.164183
2019-08-14,2019-08-14,2019,226,0,226,0,0,-12.419108
2019-08-14 01:00:00,2019-08-14,2019,226,1,226.01,0,0,-12.531275
2019-08-14 02:00:00,2019-08-14,2019,226,2,226.02,0,0,-12.551669
2019-08-14 03:00:00,2019-08-14,2019,226,3,226.03,0,0,-11.919455
2019-08-14 04:00:00,2019-08-14,2019,226,4,226.04,0,0,-12.052016
2019-08-14 05:00:00,2019-08-14,2019,226,5,226.05,0,0,-12.021425
2019-08-14 06:00:00,2019-08-14,2019,226,6,226.06,0,0,-12.021425
2019-08-14 07:00:00,2019-08-14,2019,226,7,226.07,0,0,-11.66453
2019-08-14 08:00:00,2019-08-14,2019,226,8,226.08,0,0,-11.888864
2019-08-14 09:00:00,2019-08-14,2019,226,9,226.09,0,0,-12.398714
2019-08-14 10:00:00,2019-08-14,2019,226,10,226.1,0,0,-12.847382
2019-08-14 11:00:00,2019-08-14,2019,226,11,226.11,0,0,-12.898367
2019-08-14 12:00:00,2019-08-14,2019,226,12,226.12,0,0,-13.234868
2019-08-14 13:00:00,2019-08-14,2019,226,13,226.13,0,0,-13.510187
2019-08-14 14:00:00,2019-08-14,2019,226,14,226.14,0,0,-13.979249
2019-08-14 15:00:00,2019-08-14,2019,226,15,226.15,0,0,-13.867082
2019-08-14 16:00:00,2019-08-14,2019,226,16,226.16,0,0,-13.724324
2019-08-14 17:00:00,2019-08-14,2019,226,17,226.17,0,0,-13.673339
2019-08-14 18:00:00,2019-08-14,2019,226,18,226.18,0,0,-13.561172
2019-08-14 19:00:00,2019-08-14,2019,226,19,226.19,0,0,-13.449005
2019-08-14 20:00:00,2019-08-14,2019,226,20,226.2,0,0,-13.275656
2019-08-14 21:00:00,2019-08-14,2019,226,21,226.21,0,0,-13.183883
2019-08-14 22:00:00,2019-08-14,2019,226,22,226.22,0,0,-12.959549
2019-08-14 23:00:00,2019-08-14,2019,226,23,226.23,0,0,-12.949352
2019-08-15,2019-08-15,2019,227,0,227,0,0,-13.19408
2019-08-15 01:00:00,2019-08-15,2019,227,1,227.01,0,0,-13.081913
2019-08-15 02:00:00,2019-08-15,2019,227,2,227.02,0,0,-13.153292
2019-08-15 03:00:00,2019-08-15,2019,227,3,227.03,0,0,-13.143095
2019-08-15 04:00:00,2019-08-15,2019,227,4,227.04,0,0,-13.173686
2019-08-15 05:00:00,2019-08-15,2019,227,5,227.05,0,0,-12.867776
2019-08-15 06:00:00,2019-08-15,2019,227,6,227.06,0,0,-12.7862
2019-08-15 07:00:00,2019-08-15,2019,227,7,227.07,0,0,-13.020731
2019-08-15 08:00:00,2019-08-15,2019,227,8,227.08,0,0,-12.459896
2019-08-15 09:00:00,2019-08-15,2019,227,9,227.09,0,0,-13.010534
2019-08-15 10:00:00,2019-08-15,2019,227,10,227.1,0,0,-13.612157
2019-08-15 11:00:00,2019-08-15,2019,227,11,227.11,0,0,-13.846688
2019-08-15 12:00:00,2019-08-15,2019,227,12,227.12,0,0,-14.142401
2019-08-15 13:00:00,2019-08-15,2019,227,13,227.13,0,0,-14.244371
2019-08-15 14:00:00,2019-08-15,2019,227,14,227.14,0,0,-14.122007
2019-08-15 15:00:00,2019-08-15,2019,227,15,227.15,0,0,-14.550281
2019-08-15 16:00:00,2019-08-15,2019,227,16,227.16,0,0,-14.611463
2019-08-15 17:00:00,2019-08-15,2019,227,17,227.17,0,0,-14.713433
2019-08-15 18:00:00,2019-08-15,2019,227,18,227.18,0,0,-14.478902
2019-08-15 19:00:00,2019-08-15,2019,227,19,227.19,0,0,-14.264765
2019-08-15 20:00:00,2019-08-15,2019,227,20,227.2,0,0,-14.356538
2019-08-15 21:00:00,2019-08-15,2019,227,21,227.21,0,0,-14.060825
2019-08-15 22:00:00,2019-08-15,2019,227,22,227.22,0,0,-13.856885
2019-08-15 23:00:00,2019-08-15,2019,227,23,227.23,0,0,-13.8059
2019-08-16,2019-08-16,2019,228,0,228,0,0,-13.683536
2019-08-16 01:00:00,2019-08-16,2019,228,1,228.01,0,0,-13.550975
2019-08-16 02:00:00,2019-08-16,2019,228,2,228.02,0,0,-13.90787
2019-08-16 03:00:00,2019-08-16,2019,228,3,228.03,0,0,-13.663142
2019-08-16 04:00:00,2019-08-16,2019,228,4,228.04,0,0,-13.70393
2019-08-16 05:00:00,2019-08-16,2019,228,5,228.05,0,0,-13.530581
2019-08-16 06:00:00,2019-08-16,2019,228,6,228.06,0,0,-13.428611
2019-08-16 07:00:00,2019-08-16,2019,228,7,228.07,0,0,-13.418414
2019-08-16 08:00:00,2019-08-16,2019,228,8,228.08,0,0,-13.693733
2019-08-16 09:00:00,2019-08-16,2019,228,9,228.09,0.1016,0,-13.642748
2019-08-16 10:00:00,2019-08-16,2019,228,10,228.1,0.0508,0.1016,-13.408217
2019-08-16 11:00:00,2019-08-16,2019,228,11,228.11,0,0.0508,-13.051322
2019-08-16 12:00:00,2019-08-16,2019,228,12,228.12,0,0,-12.674033
2019-08-16 13:00:00,2019-08-16,2019,228,13,228.13,0,0,-12.847382
2019-08-16 14:00:00,2019-08-16,2019,228,14,228.14,0,0,-13.479596
2019-08-16 15:00:00,2019-08-16,2019,228,15,228.15,0,0,-13.90787
2019-08-16 16:00:00,2019-08-16,2019,228,16,228.16,0,0,-14.020037
2019-08-16 17:00:00,2019-08-16,2019,228,17,228.17,0,0,-13.877279
2019-08-16 18:00:00,2019-08-16,2019,228,18,228.18,0,0,-14.091416
2019-08-16 19:00:00,2019-08-16,2019,228,19,228.19,0,0,-14.040431
2019-08-16 20:00:00,2019-08-16,2019,228,20,228.2,0,0,-13.795703
2019-08-16 21:00:00,2019-08-16,2019,228,21,228.21,0,0,-13.60196
2019-08-16 22:00:00,2019-08-16,2019,228,22,228.22,0,0,-13.714127
2019-08-16 23:00:00,2019-08-16,2019,228,23,228.23,0,0,-13.856885
2019-08-17,2019-08-17,2019,229,0,229,0,0,-13.642748
2019-08-17 01:00:00,2019-08-17,2019,229,1,229.01,0,0,-13.449005
2019-08-17 02:00:00,2019-08-17,2019,229,2,229.02,0,0,-13.785506
2019-08-17 03:00:00,2019-08-17,2019,229,3,229.03,0,0,-13.612157
2019-08-17 04:00:00,2019-08-17,2019,229,4,229.04,0,0,-13.357232
2019-08-17 05:00:00,2019-08-17,2019,229,5,229.05,0,0,-13.663142
2019-08-17 06:00:00,2019-08-17,2019,229,6,229.06,0,0,-13.683536
2019-08-17 07:00:00,2019-08-17,2019,229,7,229.07,0,0,-13.489793
2019-08-17 08:00:00,2019-08-17,2019,229,8,229.08,0,0,-13.408217
2019-08-17 09:00:00,2019-08-17,2019,229,9,229.09,0,0,-13.581566
2019-08-17 10:00:00,2019-08-17,2019,229,10,229.1,0,0,-13.530581
2019-08-17 11:00:00,2019-08-17,2019,229,11,229.11,0,0,-13.316444
2019-08-17 12:00:00,2019-08-17,2019,229,12,229.12,0,0,-13.428611
2019-08-17 13:00:00,2019-08-17,2019,229,13,229.13,0,0,-13.520384
2019-08-17 14:00:00,2019-08-17,2019,229,14,229.14,0,0,-13.714127
2019-08-17 15:00:00,2019-08-17,2019,229,15,229.15,0,0,-14.21378
2019-08-17 16:00:00,2019-08-17,2019,229,16,229.16,0,0,-13.928264
2019-08-17 17:00:00,2019-08-17,2019,229,17,229.17,0,0,-13.969052
2019-08-17 18:00:00,2019-08-17,2019,229,18,229.18,0,0,-14.030234
2019-08-17 19:00:00,2019-08-17,2019,229,19,229.19,0,0,-13.744718
2019-08-17 20:00:00,2019-08-17,2019,229,20,229.2,0,0,-13.571369
2019-08-17 21:00:00,2019-08-17,2019,229,21,229.21,0,0,-13.775309
2019-08-17 22:00:00,2019-08-17,2019,229,22,229.22,0,0,-13.663142
2019-08-17 23:00:00,2019-08-17,2019,229,23,229.23,0,0,-13.632551
2019-08-18,2019-08-18,2019,230,0,230,0,0,-13.571369
2019-08-18 01:00:00,2019-08-18,2019,230,1,230.01,0,0,-13.683536
2019-08-18 02:00:00,2019-08-18,2019,230,2,230.02,0,0,-13.510187
2019-08-18 03:00:00,2019-08-18,2019,230,3,230.03,0,0,-13.520384
2019-08-18 04:00:00,2019-08-18,2019,230,4,230.04,0.0762,0,-13.744718
2019-08-18 05:00:00,2019-08-18,2019,230,5,230.05,0,0.0762,-13.540778
2019-08-18 06:00:00,2019-08-18,2019,230,6,230.06,0,0,-13.459202
2019-08-18 07:00:00,2019-08-18,2019,230,7,230.07,0,0,-13.071716
2019-08-18 08:00:00,2019-08-18,2019,230,8,230.08,0,0,-13.010534
2019-08-18 09:00:00,2019-08-18,2019,230,9,230.09,0,0,-13.153292
2019-08-18 10:00:00,2019-08-18,2019,230,10,230.1,0,0,-13.316444
2019-08-18 11:00:00,2019-08-18,2019,230,11,230.11,0,0,-13.316444
2019-08-18 12:00:00,2019-08-18,2019,230,12,230.12,0,0,-13.438808
2019-08-18 13:00:00,2019-08-18,2019,230,13,230.13,0,0,-13.479596
2019-08-18 14:00:00,2019-08-18,2019,230,14,230.14,0,0,-13.673339
2019-08-18 15:00:00,2019-08-18,2019,230,15,230.15,0,0,-13.856885
2019-08-18 16:00:00,2019-08-18,2019,230,16,230.16,0,0,-14.11181
2019-08-18 17:00:00,2019-08-18,2019,230,17,230.17,0,0,-13.989446
2019-08-18 18:00:00,2019-08-18,2019,230,18,230.18,0,0,-14.162795
2019-08-18 19:00:00,2019-08-18,2019,230,19,230.19,0,0,-13.795703
