"site.name","local.id","site.type","year","xcoord","ycoord","utm_zone","latitude","longitude","tsn","plant.code","latin.name","common.name","quad.freq","invasive","protected","coc","coc.wetness","wetland","source"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,23637,"CHCA2","Chamaedaphne calyculata","leatherleaf",NA,FALSE,FALSE,5,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,40228,"SCCY","Scirpus cyperinus","woolgrass",NA,FALSE,FALSE,2,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,17637,"ONSE","Onoclea sensibilis","sensitive fern",NA,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,183385,"PIST","Pinus strobus","eastern white pine",NA,FALSE,FALSE,3,3,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,29182,"IMCA","Impatiens capensis","jewelweed",NA,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,27985,"ILVE","Ilex verticillata","common winterberry",NA,FALSE,FALSE,4,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,28579,"RHFR","Rhamnus frangula","glossy buckthorn",NA,TRUE,FALSE,0,0,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,36223,"SOLID","Solidago","goldenrod species",NA,FALSE,FALSE,4,NA,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,508093,"DOUM2","Doellingeria umbellata","parasol whitetop",NA,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,22507,"SABE2","Salix bebbiana","Bebb's willow",NA,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,195773,"POTR5","Populus tremuloides","quaking aspen",NA,FALSE,FALSE,2,3,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,23573,"VACO","Vaccinium corymbosum","highbush blueberry",NA,FALSE,FALSE,4,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,40400,"AGST2","Agrostis stolonifera","creeping bentgrass",NA,FALSE,FALSE,0,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,40009,"DUAR3","Dulichium arundinaceum","threeway sedge",NA,FALSE,FALSE,5,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,39228,"JUCA3","Juncus canadensis","Canadian rush",NA,FALSE,FALSE,4,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,21473,"TRFR","Triadenum fraseri","Fraser's St. Johnswort",NA,FALSE,FALSE,6,0,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,43196,"IRVE2","Iris versicolor","harlequin blueflag",NA,FALSE,FALSE,3,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,501288,"CAUT","Carex utriculata","Northwest Territory sedge",NA,FALSE,FALSE,5,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,40389,"AGROS2","Agrostis","bentgrass",NA,FALSE,FALSE,1.67,NA,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,40243,"SCAT4","Scirpus atrocinctus","blackgirdle bulrush",NA,FALSE,FALSE,3,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,NA,NA,"Bryophytes",NA,NA,NA,NA,NA,NA,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,39446,"CABR15","Carex brunnescens","brownish sedge",NA,FALSE,FALSE,4,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,39435,"CAST8","Carex stricta","upright sedge",NA,FALSE,FALSE,4,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2020,563371,4912986,"19N",44.36738,-68.20466,34445,"UTMA","Utricularua vulgaris","Common bladderwort",NA,FALSE,FALSE,4,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,28728,"ACRU","Acer rubrum","red maple",NA,FALSE,FALSE,3,0,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,19471,"ALIN2","Alnus incana","gray alder",NA,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,19497,"BEPO","Betula populifolia","gray birch",NA,FALSE,FALSE,2,0,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,40544,"CACA4","Calamagrostis canadensis","bluejoint",NA,FALSE,FALSE,3,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,39409,"CALA16","Carex lacustris","hairy sedge",NA,FALSE,FALSE,4,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,39459,"CALA11","Carex lasiocarpa","woolly-fruit sedge",NA,FALSE,FALSE,6,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,39435,"CAST8","Carex stricta","upright sedge",NA,FALSE,FALSE,4,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,501288,"CAUT","Carex utriculata","Northwest Territory sedge",NA,FALSE,FALSE,5,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,39467,"CAVE6","Carex vesicaria","blister sedge",NA,FALSE,FALSE,5,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,835359,"ILMU","Ilex mucronata","mountain holly/catberry",NA,FALSE,FALSE,6,0,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,27985,"ILVE","Ilex verticillata","common winterberry",NA,FALSE,FALSE,4,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,23985,"LYTE2","Lysimachia terrestris","earth loosestrife",NA,FALSE,FALSE,3,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,503653,"MACA4","Maianthemum canadense","Canada mayflower",NA,FALSE,FALSE,3,3,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,19265,"MYGA","Myrica gale","sweetgale",NA,FALSE,FALSE,5,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,17637,"ONSE","Onoclea sensibilis","sensitive fern",NA,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,183385,"PIST","Pinus strobus","eastern white pine",NA,FALSE,FALSE,3,3,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,195773,"POTR5","Populus tremuloides","quaking aspen",NA,FALSE,FALSE,2,3,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,39017,"POPU7","Potamogeton pusillus","small pondweed",NA,FALSE,FALSE,6,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,19408,"QURU","Quercus rubra","northern red oak",NA,FALSE,FALSE,4,3,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,22507,"SABE2","Salix bebbiana","Bebb's willow",NA,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,22567,"SAPE5","Salix petiolaris","slender willow",NA,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,40228,"SCCY","Scirpus cyperinus","woolgrass",NA,FALSE,FALSE,2,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,25329,"SPAL2","Spiraea alba","white meadowsweet",NA,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,17251,"THPA","Thelypteris palustris","eastern marsh fern",NA,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,23579,"VAAN","Vaccinium angustifolium","lowbush blueberry",NA,FALSE,FALSE,3,3,"Great Meadow","FOA"
"GRME08",214,"RAM",2023,563371,4912986,"19N",44.36738,-68.20466,34445,"UTMA","Utricularua vulgaris","Common bladderwort",NA,FALSE,FALSE,4,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,17251,"THPA","Thelypteris palustris","eastern marsh fern",25,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,17637,"ONSE","Onoclea sensibilis","sensitive fern",50,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,19265,"MYGA","Myrica gale","sweetgale",100,FALSE,FALSE,5,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,19408,"QURU","Quercus rubra","northern red oak",25,FALSE,FALSE,4,3,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,19471,"ALIN2","Alnus incana","gray alder",75,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,19497,"BEPO","Betula populifolia","gray birch",50,FALSE,FALSE,2,0,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,22476,"SALIX","Salix","willow",100,FALSE,FALSE,4,NA,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,22507,"SABE2","Salix bebbiana","Bebb's willow",25,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,23637,"CHCA2","Chamaedaphne calyculata","leatherleaf",100,FALSE,FALSE,5,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,23985,"LYTE2","Lysimachia terrestris","earth loosestrife",75,FALSE,FALSE,3,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,25329,"SPAL2","Spiraea alba","white meadowsweet",100,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,27985,"ILVE","Ilex verticillata","common winterberry",50,FALSE,FALSE,4,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,28579,"RHFR","Rhamnus frangula","glossy buckthorn",25,TRUE,FALSE,0,0,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,28728,"ACRU","Acer rubrum","red maple",75,FALSE,FALSE,3,0,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,29182,"IMCA","Impatiens capensis","jewelweed",50,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,32253,"LYCOP4","Lycopus","waterhorehound",25,FALSE,FALSE,3,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,35705,"BIDEN","Bidens","beggarticks",50,FALSE,FALSE,1.83,NA,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,39017,"POPU7","Potamogeton pusillus","small pondweed",25,FALSE,FALSE,6,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,39409,"CALA16","Carex lacustris","hairy sedge",100,FALSE,FALSE,4,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,39435,"CAST8","Carex stricta","upright sedge",75,FALSE,FALSE,4,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,39459,"CALA11","Carex lasiocarpa","woolly-fruit sedge",75,FALSE,FALSE,6,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,40009,"DUAR3","Dulichium arundinaceum","threeway sedge",25,FALSE,FALSE,5,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,40017,"ELOB2","Eleocharis obtusa","blunt spikerush",25,FALSE,FALSE,2,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,40025,"ELAC","Eleocharis acicularis","needle spikerush",50,FALSE,FALSE,4,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,40225,"SCIRP","Scirpus","bulrush",50,FALSE,FALSE,2.8,NA,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,40228,"SCCY","Scirpus cyperinus","woolgrass",50,FALSE,FALSE,2,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,40400,"AGST2","Agrostis stolonifera","creeping bentgrass",100,FALSE,FALSE,0,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,40424,"AGSC5","Agrostis scabra","rough bentgrass",100,FALSE,FALSE,2,0,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,40544,"CACA4","Calamagrostis canadensis","bluejoint",75,FALSE,FALSE,3,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,43196,"IRVE2","Iris versicolor","harlequin blueflag",25,FALSE,FALSE,3,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,195773,"POTR5","Populus tremuloides","quaking aspen",25,FALSE,FALSE,2,3,"Great Meadow","FOA"
"GRME08",214,"RAM",2024,563371,4912986,"19N",44.36738,-68.20466,897944,"OSCI2","Osmundastrum cinnamomea","cinnamon fern",25,FALSE,FALSE,4,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,-9999999932,NA,"Unknown Shrub - 01",NA,25,FALSE,FALSE,NA,NA,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,17251,"THPA","Thelypteris palustris","eastern marsh fern",25,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,17637,"ONSE","Onoclea sensibilis","sensitive fern",50,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,19265,"MYGA","Myrica gale","sweetgale",100,FALSE,FALSE,5,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,19408,"QURU","Quercus rubra","northern red oak",50,FALSE,FALSE,4,3,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,19471,"ALIN2","Alnus incana","gray alder",75,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,19497,"BEPO","Betula populifolia","gray birch",50,FALSE,FALSE,2,0,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,21454,"HYPE","Hypericum perforatum","common St. John's wort",25,FALSE,FALSE,0,5,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,21472,"TRIAD","Triadenum","marsh St. Johnswort",25,FALSE,FALSE,6,0,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,21473,"TRFR","Triadenum fraseri","Fraser's St. Johnswort",25,FALSE,FALSE,6,0,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,21475,"TRVI2","Triadenum virginicum","Virginia marsh St. Johnswort",50,FALSE,FALSE,6,0,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,22496,"SASE","Salix sericea","silky willow",100,FALSE,FALSE,4,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,22567,"SAPE5","Salix petiolaris","slender willow",100,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,23637,"CHCA2","Chamaedaphne calyculata","leatherleaf",100,FALSE,FALSE,5,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,23985,"LYTE2","Lysimachia terrestris","earth loosestrife",50,FALSE,FALSE,3,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,24000,"LYTH2","Lysimachia thyrsiflora","swamp loosestrife",50,FALSE,FALSE,6,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,24834,"RONI","Rosa nitida","shining rose",50,FALSE,FALSE,7,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,25329,"SPAL2","Spiraea alba","white meadowsweet",100,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,27311,"EPLE2","Epilobium leptophyllum","bog willowherb",100,FALSE,FALSE,4,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,27985,"ILVE","Ilex verticillata","common winterberry",75,FALSE,FALSE,4,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,28579,"RHFR","Rhamnus frangula","glossy buckthorn",50,TRUE,FALSE,0,0,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,28728,"ACRU","Acer rubrum","red maple",50,FALSE,FALSE,3,0,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,29182,"IMCA","Impatiens capensis","jewelweed",50,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,34445,"UTMA","Utricularua vulgaris","Common bladderwort",50,FALSE,FALSE,4,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,34806,"GATR2","Galium trifidum","threepetal bedstraw",100,FALSE,FALSE,4,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,38908,"SALA2","Sagittaria latifolia","broadleaf arrowhead",25,FALSE,FALSE,5,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,39005,"POTAM","Potamogeton","pondweed",50,FALSE,FALSE,5.95,NA,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,39227,"JUBU","Juncus bufonius","toad rush",25,FALSE,FALSE,2,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,39409,"CALA16","Carex lacustris","hairy sedge",100,FALSE,FALSE,4,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,39435,"CAST8","Carex stricta","upright sedge",100,FALSE,FALSE,4,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,39447,"CACA11","Carex canescens","silvery sedge",25,FALSE,FALSE,5,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,39459,"CALA11","Carex lasiocarpa","woolly-fruit sedge",75,FALSE,FALSE,6,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,40009,"DUAR3","Dulichium arundinaceum","threeway sedge",50,FALSE,FALSE,5,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,40017,"ELOB2","Eleocharis obtusa","blunt spikerush",50,FALSE,FALSE,2,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,40025,"ELAC","Eleocharis acicularis","needle spikerush",75,FALSE,FALSE,4,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,40228,"SCCY","Scirpus cyperinus","woolgrass",75,FALSE,FALSE,2,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,40400,"AGST2","Agrostis stolonifera","creeping bentgrass",100,FALSE,FALSE,0,-3,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,40544,"CACA4","Calamagrostis canadensis","bluejoint",100,FALSE,FALSE,3,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,40886,"LEOR","Leersia oryzoides","rice cut grass",50,FALSE,FALSE,5,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,43196,"IRVE2","Iris versicolor","harlequin blueflag",25,FALSE,FALSE,3,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,501288,"CAUT","Carex utriculata","Northwest Territory sedge",25,FALSE,FALSE,5,-5,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,518733,"PEHY7","Persicaria hydropiperoides","swamp smartweed",25,FALSE,FALSE,4,0,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,780297,"ERHI12","Erechtites hieraciifolius","burnweed",100,FALSE,FALSE,2,0,"Great Meadow","FOA"
"GRME08",214,"RAM",2025,563371,4912986,"19N",44.36738,-68.20466,897944,"OSCI2","Osmundastrum cinnamomea","cinnamon fern",25,FALSE,FALSE,4,-3,"Great Meadow","FOA"
"GRME09",216,"RAM",2015,562963,4912763,"19N",44.3654097530641,-68.2098064161728,28728,"ACRU","Acer rubrum","red maple",NA,FALSE,FALSE,3,0,"Great Meadow","FOA"
"GRME09",216,"RAM",2015,562963,4912763,"19N",44.3654097530641,-68.2098064161728,40544,"CACA4","Calamagrostis canadensis","bluejoint",NA,FALSE,FALSE,3,-5,"Great Meadow","FOA"
"GRME09",216,"RAM",2015,562963,4912763,"19N",44.3654097530641,-68.2098064161728,28579,"RHFR","Rhamnus frangula","glossy buckthorn",NA,TRUE,FALSE,0,0,"Great Meadow","FOA"
"GRME09",216,"RAM",2015,562963,4912763,"19N",44.3654097530641,-68.2098064161728,39435,"CAST8","Carex stricta","upright sedge",NA,FALSE,FALSE,4,-5,"Great Meadow","FOA"
"GRME09",216,"RAM",2015,562963,4912763,"19N",44.3654097530641,-68.2098064161728,503653,"MACA4","Maianthemum canadense","Canada mayflower",NA,FALSE,FALSE,3,3,"Great Meadow","FOA"
"GRME09",216,"RAM",2015,562963,4912763,"19N",44.3654097530641,-68.2098064161728,508093,"DOUM2","Doellingeria umbellata","parasol whitetop",NA,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME09",216,"RAM",2015,562963,4912763,"19N",44.3654097530641,-68.2098064161728,39853,"CATR10","Carex trisperma","threeseeded sedge",NA,FALSE,FALSE,5,-5,"Great Meadow","FOA"
"GRME09",216,"RAM",2015,562963,4912763,"19N",44.3654097530641,-68.2098064161728,24943,"RUHI","Rubus hispidus","bristly dewberry",NA,FALSE,FALSE,3,-3,"Great Meadow","FOA"
"GRME09",216,"RAM",2015,562963,4912763,"19N",44.3654097530641,-68.2098064161728,502157,"DRCA11","Dryopteris carthusiana","spinulose wood fern",NA,FALSE,FALSE,4,-3,"Great Meadow","FOA"
"GRME09",216,"RAM",2015,562963,4912763,"19N",44.3654097530641,-68.2098064161728,23573,"VACO","Vaccinium corymbosum","highbush blueberry",NA,FALSE,FALSE,4,-3,"Great Meadow","FOA"
"GRME09",216,"RAM",2015,562963,4912763,"19N",44.3654097530641,-68.2098064161728,19489,"BEPA","Betula papyrifera","paper birch",NA,FALSE,FALSE,3,3,"Great Meadow","FOA"
"GRME09",216,"RAM",2015,562963,4912763,"19N",44.3654097530641,-68.2098064161728,19497,"BEPO","Betula populifolia","gray birch",NA,FALSE,FALSE,2,0,"Great Meadow","FOA"
"GRME09",216,"RAM",2015,562963,4912763,"19N",44.3654097530641,-68.2098064161728,24053,"TRBO2","Trientalis borealis","starflower",NA,FALSE,FALSE,4,0,"Great Meadow","FOA"
"GRME09",216,"RAM",2015,562963,4912763,"19N",44.3654097530641,-68.2098064161728,39450,"CAAT4","Carex atlantica","prickly bog sedge",NA,FALSE,FALSE,6,-3,"Great Meadow","FOA"
"GRME09",216,"RAM",2015,562963,4912763,"19N",44.3654097530641,-68.2098064161728,835359,"ILMU","Ilex mucronata","mountain holly/catberry",NA,FALSE,FALSE,6,0,"Great Meadow","FOA"
"GRME09",216,"RAM",2015,562963,4912763,"19N",44.3654097530641,-68.2098064161728,23579,"VAAN","Vaccinium angustifolium","lowbush blueberry",NA,FALSE,FALSE,3,3,"Great Meadow","FOA"
"GRME09",216,"RAM",2015,562963,4912763,"19N",44.3654097530641,-68.2098064161728,18034,"PIRU","Picea rubens","red spruce",NA,FALSE,FALSE,4,3,"Great Meadow","FOA"
"GRME09",216,"RAM",2015,562963,4912763,"19N",44.3654097530641,-68.2098064161728,39472,"CANO4","Carex novae-angliae","New England sedge",NA,FALSE,FALSE,6,3,"Great Meadow","FOA"
"GRME09",216,"RAM",2015,562963,4912763,"19N",44.3654097530641,-68.2098064161728,40228,"SCCY","Scirpus cyperinus","woolgrass",NA,FALSE,FALSE,2,-5,"Great Meadow","FOA"
"GRME09",216,"RAM",2015,562963,4912763,"19N",44.3654097530641,-68.2098064161728,503278,"KAAN","Kalmia angustifolia","sheep laurel",NA,FALSE,FALSE,4,0,"Great Meadow","FOA"
